StationName,NVG_cluster,PVG_cluster,Neg_Depth,Pos_Depth,Category,TectonicType,logS_AttenuationRF_Neg,logS_AttenuationRF_Pos,dVsCAM22RF_Neg,dVsWINTRF_Neg,dVsCAM22RF_Pos,dVsWINTRF_Pos,Negdep_Isostat_pressure,Posdep_Isostat_pressure,Temperature_N_CAM22,Temperature_N_WINT,T_N_solidus_norm_CAM22,T_N_solidus_norm_WINT,Temperature_P_CAM22,Temperature_P_WINT,T_P_solidus_norm_CAM22,T_P_solidus_norm_WINT,log_omegaGBs,Neg_Depth_scaled,logS_AttenuationRF_Neg_scaled,dVsCAM22RF_Neg_scaled,Negdep_Isostat_pressure_scaled,Temperature_N_CAM22_scaled,T_N_solidus_norm_CAM22_scaled,KMeans_k3,GMM_k3,Agglomerative_k3,KMeans_k4,GMM_k4,Agglomerative_k4,KMeans_k5,GMM_k5,Agglomerative_k5,KMeans_k6,GMM_k6,Agglomerative_k6,KMeans_k7,GMM_k7,Agglomerative_k7,KMeans_k8,GMM_k8,Agglomerative_k8,KMeans_k9,GMM_k9,Agglomerative_k9,KMeans_k10,GMM_k10,Agglomerative_k10,tsne_1,tsne_2
CZ_KHC,3,1.0,210.3971524,91.48816491,HVL,3,-5.18943881988525,-4.98213577270508,0.25101922422936,1.28103500227194,-1.71484881645777,-2.22111471545311,71.2542596305087,30.0028749437024,1461.48971209117,1419.75839746395,0.833612658048806,0.809809717923767,1347.03990622566,1324.09419664716,0.940424055310698,0.924404710112335,14.1948799956293,1.5509377449798247,0.7529837672066818,-0.005248820678457482,1.5498161052224653,0.8411316392888278,0.35802591844976506,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,11.364898,17.738276
D08A,2,1.0,161.5448465,35.0,LVD,3,-5.45011615753174,,-0.845042384541036,-0.406658631079571,,,53.9669223314147,,1428.35519003157,1415.13719362704,0.870311473331449,0.862257612495153,,,,,14.1268172895883,0.6703012165692482,0.3920359081919717,-0.2759920933478608,0.6456551324137594,0.754128248022217,0.5106097530010367,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,7.1775317,6.881762
D52A,4,1.0,219.8776971,140.0897423,HVL,1,-5.40145301818848,-5.77304077148438,-3.30325861243525,-2.32808835375023,4.82322616141135,4.39667518641192,74.6141412676119,46.8223598611811,1465.59129747876,1398.37294340682,0.826383590346074,0.788482065636777,891.66782536588,1010.8158244001,0.563388429722153,0.638670504695399,13.8767485774766,1.7218388686471373,0.459417507672262,-0.8832075100211533,1.7255443736634672,0.8519014291064694,0.32796939314184054,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.659765,33.95773
D57A,3,1.0,218.0740742,170.8868968,HVL,2,-5.45335721969604,-5.65667581558228,-3.9428071198007,-3.15868415283325,2.62817108454912,0.851940413219603,73.844687609814,57.1456291922784,1475.25602485422,1430.09301163463,0.833595719652054,0.808076288534896,1307.33941379211,1364.73140099486,0.785483688346742,0.819966294251512,14.3457552717492,1.6893258443393573,0.38754815923880426,-1.0411853595593776,1.6853004682123818,0.8772787095096627,0.3579554931374583,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.517326,33.19432
E47A,4,1.0,235.4479343,103.6293074,HVL,2,-5.30912399291992,-6.29188299179077,-2.30123479775672,-2.62394732217908,5.78913535689101,5.24632959669959,80.1850508362914,34.5161316043891,1443.57262672541,1414.26863167578,0.801361511449658,0.785094166579206,526.77343649861,826.642461643949,0.357150675622815,0.560460898782284,14.1139831831128,2.0025158885283463,0.5872612408348121,-0.635692949974579,2.0169136532638925,0.7940856252968183,0.22393429781097424,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.167286,37.115986
E50A,4,1.0,274.4871706,113.5077382,HVL,1,-5.28896284103394,-6.00271701812744,-1.75348613315126,-2.73072988832242,5.16932524241345,5.27896841440441,94.2542151768531,37.869993481758,1470.71922465911,1494.46372573532,0.789224161341084,0.801966045471062,699.493846969882,863.428672622733,0.464471345929536,0.573325811834484,15.2457878527931,2.7062570301933127,0.6151774558545604,-0.5003910062983058,2.75275799393251,0.8653661488949783,0.17347045022913107,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.149849,41.15824
E52A,3,4.0,201.5005713,64.89001447,LVD,1,-5.48175811767578,-6.23508214950562,1.46957265574087,2.5021135488806,4.95373076695558,6.25989704367283,68.0108607781771,21.5281496440317,1431.9972152855,1340.37263463605,0.824819838310519,0.772044755377495,470.22871912363,670.402281563676,0.350393978482586,0.499554606232248,12.9714813725978,1.390563446360951,0.3482227487047111,0.29575172648975256,1.3801801103440368,0.7636913419941354,0.3214677314387394,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,9.449149,15.433691
F48A,4,1.0,257.4624503,99.33379211,HVL,1,-5.2884840965271,-6.1735692024231,-2.30138551634454,-2.65540323759199,6.3652771501439,5.30771272908012,88.0165532556569,33.0069274254101,1461.24483031955,1453.21348392823,0.795018950119449,0.790649338372268,492.787008056796,813.942872052871,0.33784931307884,0.558030215311169,14.6767504967486,2.3993607577257916,0.6158403512420889,-0.6357301796735229,2.426516284573594,0.8404886378732044,0.1975636283169753,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,18.470175,39.75655
FN_SGF,4,1.0,285.2824082,104.2428781,HVL,1,-5.17209100723267,-6.41484212875366,-0.958155334549118,-1.82531727455151,5.90880515766129,5.48962265128282,98.563445997494,34.7355351020339,1445.05238238645,1400.35000750986,0.768644884248111,0.744867025271202,571.638945256478,813.031834173755,0.387569344551039,0.551232937651705,13.9065006019685,2.9008574771587305,0.7770044814431795,-0.30393264889823224,2.9781390496403857,0.7979711124791861,0.08790733362835913,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.078682,41.92309
FRNY,3,4.0,209.10429,35.0,LVD,2,-5.42258214950562,,0.465091264305961,1.17597287419663,,,70.5528156049879,,1459.95742310481,1415.73360873942,0.833753192209401,0.808497834885074,,,,,14.1356224316843,1.52763194938485,0.4301609762813182,0.04763010898533646,1.5131292342768177,0.8371082120616595,0.35861022181061963,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,1,1,7,5,5,7,9.841423,17.402445
G_HYB,3,1.0,181.5116855,103.9069763,HVL,6,-5.52232980728149,-6.37863111495972,-0.4768273051259,0.301082383371982,4.01399980861671,3.33447885211461,60.9455121732788,34.5121926007969,1442.36719391591,1420.35877469331,0.853219280636446,0.840200399108729,889.650069564374,998.740702145299,0.603179851901356,0.677142945768373,14.2036952988167,1.0302336180465939,0.2920450056296703,-0.18503757505311255,1.0106487963358188,0.7909204448188298,0.4395449983977387,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,6.9305363,11.624724
H53A,4,1.0,215.7627244,35.0,LVD,1,-5.35771989822388,,-3.60688330470577,-3.03196478130724,,,73.0656073299578,,1464.72677280038,1415.4279784614,0.829403608607237,0.801488096524007,,,,,14.1311110512354,1.6476602765362518,0.5199727372206892,-0.9582072565598363,1.6445530719220474,0.8496313924746618,0.34052581936852216,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,21.646305,33.39121
H55A,3,4.0,197.2940969,76.12978739,LVD,2,-5.43172693252563,-6.09091806411743,1.30901383422143,1.18537006882248,4.98022942454094,5.07212427061061,66.4435152531232,25.2212445404147,1422.943886815,1393.22245076487,0.824926888081667,0.807696404169168,522.039658791279,778.810537991327,0.377651067367696,0.563402848800092,13.7989094010454,1.3147353980381808,0.4174986179726601,0.2560913456806096,1.2982049264194202,0.7399194500149104,0.3219128156858413,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,9.624947,14.934449
HE_PVF,4,1.0,226.8922337,153.3770344,HVL,1,-5.48107004165649,-6.45811605453491,-0.953935358541202,0.0556572494246334,5.49247497625355,5.09011721009719,77.4117667009789,51.6126448405211,1394.57473219681,1124.89748279984,0.780563762511334,0.629621483411372,848.023511838859,929.007607005714,0.52423986513491,0.574303443014119,8.95048114120147,1.848286475285761,0.34917549576068696,-0.3028902530093266,1.8718655618038789,0.6654287827069674,0.13746283385216354,1,1,2,1,1,0,4,4,1,4,4,1,4,4,0,5,5,7,5,5,7,9,9,7,15.832557,30.875145
IC_ENH,2,1.0,152.6526765,96.01475766,HVL,1,-6.11796617507935,-6.38575601577759,3.31482867612499,2.9685649576509,4.69485781114673,4.47233734372433,51.283344616449,32.1340821513544,1249.83769137717,1241.1927947917,0.772637472453238,0.767293281688712,849.555865996465,1016.45877994942,0.586385882106892,0.701586678595681,11.2628120158031,0.5100064346839029,-0.5327051381649309,0.7515569931591836,0.5052988591837395,0.2853836632828266,0.10450744492433856,1,0,2,0,0,0,1,0,1,1,3,1,1,1,0,1,4,5,0,0,2,0,0,0,-2.846287,4.7374
II_BFO,2,4.0,151.5315612,80.33322127,LVD,3,-5.05701017379761,-4.85298109054565,-1.66871446662463,0.126275157102697,-1.82202460913833,-12.6361715467602,50.4801440669805,26.0959621153494,1434.44097051138,1374.11520113275,0.888233117697358,0.85087825450381,1321.67766553346,1300.79145880121,0.946802894494529,0.931840758487546,13.5058899435985,0.48979663972026344,0.9363515916179199,-0.47945116291595535,0.463289926425426,0.7701080632522429,0.5851231452659889,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,9.16949,-0.20046076
II_PALK,3,1.0,173.6418014,94.46705955,HVL,5,-5.77618789672852,-5.61364221572876,-2.52338452824153,-0.224390558043194,1.50814394890063,-1.23917812661463,58.0117463293474,30.8746286898474,1479.16439566305,1428.79942355047,0.884932333630303,0.854800732007462,1169.31853894407,1270.50160866243,0.810750581684434,0.880906172225963,14.3269704715898,0.888367082063538,-0.05946055563907046,-0.6905671874926297,0.8572072030153146,0.8875411636981976,0.5713993700950992,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,8.937121,4.4268727
IRM,2,1.0,153.9887507,91.4077224,HVL,4,-5.50409507751465,-4.53375291824341,-4.96727938868596,-2.73024159067569,-6.9096996119079,-10.8863425846014,51.2605124081913,29.9306578486503,1500.54855628304,1523.0365660766,0.926085897802458,0.939964708089706,1432.12685054854,1412.90591553761,0.999826756644414,0.986407830028874,15.6246214593746,0.5340911881773286,0.31729379299444777,-1.2942450166239174,0.5041046908006923,0.9436908944829815,0.7425048561571826,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,1,1,0,12.449342,1.0926439
IU-MBWA,3,1.0,213.1241207,134.3783863,HVL,1,-5.1480507850647,-6.07577085494995,0.767040890064378,0.550999697187326,4.07309025803058,1.45908595762439,71.9100089676154,44.5089667859839,1450.17390841272,1465.22604380997,0.824149754724208,0.832704048539421,965.100734716959,1218.42060985673,0.616546465960579,0.778377732020906,14.845248006878,1.6000954633834032,0.8102918657632313,0.12221608955886153,1.5841130561235233,0.8114190243562368,0.31868170354433084,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,12.220056,17.700867
K58A,2,4.0,173.8633677,66.37442321,LVD,2,-5.47727108001709,-5.99719905853271,1.45296214709705,0.369468722502159,3.33381970648411,4.14220942122993,58.2325386497346,21.9331975855632,1370.20652246556,1384.61570678941,0.819746648199558,0.828367159311642,695.95054205021,834.845178547445,0.517179000780438,0.620395228051111,13.6677566095756,0.8923611489484091,0.3544357423268075,0.29164868754107853,0.8687550658085303,0.6014436471465014,0.30037476714067585,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,4.8109,9.377409
KR_BTK,4,1.0,248.8096165,154.4059678,HVL,1,-5.57419204711914,-5.87623691558838,-3.28909821494033,-2.08665412152787,4.72230305035817,2.07071052577474,85.6772328367425,52.0252328011946,1482.11105711865,1356.45459119641,0.81167089656005,0.742855745452581,815.403437108872,1122.83468449682,0.50323837970075,0.692974154366407,13.2289447521496,2.2433803719862992,0.22023375958075903,-0.8797096844159163,2.3041653297051563,0.8952783973631547,0.266797957029788,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.036587,37.681408
KR_PRZ,2,1.0,152.9748914,93.45651479,HVL,2,-5.94611597061157,-6.40821123123169,1.96069933825364,0.10993003065202,-0.452400700656693,1.60009596301523,51.2838450877186,30.9595873169798,1273.63501932338,1334.39759564256,0.787348748519204,0.824911580646044,1315.59480307066,1091.06179726038,0.91424239268288,0.758208337220555,12.8745117473711,0.5158148444551629,-0.2947521042191707,0.4170672111803845,0.5053250347932136,0.34786979876049506,0.1656729865364977,1,1,2,0,0,0,1,0,1,1,3,1,1,1,0,1,4,5,1,0,2,5,0,0,-1.5379678,5.4317775
L61A,4,4.0,233.3514562,63.61760371,LVD,2,-5.35059118270874,-6.00803518295288,-3.2231024826639,-2.69487736402726,2.37345059880169,3.44155117864793,79.3518035070019,20.9192293066073,1477.61689783797,1403.52311288421,0.821902824473227,0.780689238449332,753.935251537814,943.26227936853,0.563338917711941,0.704803695667644,13.9541046944691,1.9647237073434498,0.5298435400528246,-0.8634077718265506,1.973333216160943,0.8834778016699938,0.30933956998978845,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.205767,36.057175
LPHEP,3,4.0,155.87617755512,61.3776924994158,HVL,1,-6.62209796905518,-7.19442701339722,4.62919902622196,3.60837154427943,5.10130468762388,5.39398272840829,52.4881590015798,20.5705900258227,1103.82906954881,1107.21603954442,0.679028709122052,0.681112229050456,377.775756210859,703.386303977438,0.284590239623982,0.529882803504826,8.56479378166819,0.5681149052301968,-1.2307531286027802,1.0762257227610688,0.5683129675838157,-0.0980003260918105,-0.28469269537093106,0,0,0,0,0,2,0,0,2,3,3,0,6,6,6,4,4,6,0,0,6,0,0,2,-10.228752,1.6814257
M34A,4,1.0,252.4098467,122.461557,HVL,1,-5.3895149230957,-6.92406415939331,-2.72083059312448,-1.5502788618582,6.46394862452793,5.14490360829018,86.4491056894587,40.9901548648177,1471.30609271328,1255.84482238637,0.803772790337765,0.68606655142659,475.692385008711,860.879905663855,0.310910055561249,0.562666605009056,11.5291918815102,2.3082799538258314,0.4759476360806499,-0.7393392577433846,2.344535763700974,0.8669071251265645,0.23395974893483984,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,18.27823,38.882137
M35A,4,1.0,243.1552647,134.5798709,HVL,1,-5.35164785385132,-6.81160116195679,-2.40330681852867,-0.740843527648966,6.05837388179373,5.47840316518286,83.2132845073341,45.1827144823888,1466.75534783863,1220.94284332634,0.807773624759682,0.672399407052728,671.004808977282,882.805917203339,0.427863974437138,0.562918243413113,10.8860595549828,2.1414521487872364,0.5283804163688085,-0.6609062342741535,2.175296095541197,0.8549579490928343,0.25059414578932154,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,19.365541,38.15096
M60A,2,1.0,154.9684543,35.0,LVD,2,-5.52485513687134,,2.17041303079045,-0.233550234582192,,,51.5772885434771,,1339.32417576373,1390.53560407497,0.825215142183446,0.856768702449147,,,,,13.7581119137564,0.5517518238685363,0.28854829848591784,0.4688695651600092,0.5206726916262215,0.5203539338710996,0.3231112989566453,1,1,2,1,0,0,1,1,1,1,1,1,1,1,0,1,1,5,1,0,2,5,5,0,-0.685466,7.7847767
MCVT,3,1.0,201.7085025,164.4900305,HVL,2,-5.48684978485107,-5.57771396636963,0.47287081342456,1.37383423666956,0.574956701065991,0.0743420938279197,68.0627535658447,54.9132750066069,1453.26498725708,1401.87028053336,0.837069918165123,0.807466946010307,1390.37161608342,1399.80856139235,0.844491992276128,0.850223858960367,13.9293308050046,1.3943117199939519,0.3411725525414047,0.04955177157383343,1.3828942028944118,0.8195354638101712,0.37240027908037415,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,8.763984,16.153316
MN_TUE,4,1.0,272.8749494,130.5173824,HVL,3,-5.2124981880188,-4.80593919754028,-2.42457735649657,-2.04708347872094,-1.03179798616473,-1.17363979798705,94.0904576594624,43.4209355255691,1481.917749368,1419.72381196653,0.79587419407519,0.762472509111991,1381.38519227046,1380.23834390933,0.887475496147719,0.886738699616237,14.1943719849096,2.6771943103392237,0.721054526125802,-0.6661603687268041,2.744193160976051,0.8947708170867763,0.20111950338375104,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.734884,41.17879
MSO,3,1.0,209.6618313,116.822644,HVL,3,-5.49129199981689,-6.003014087677,-0.447508004929364,1.08899843014776,0.249137041397731,-1.96795978861142,71.3199932983824,38.8797247400675,1488.26190458229,1413.00754470708,0.848883130608197,0.805959128854143,1320.4782313587,1297.13019278904,0.871602792976037,0.856191546395406,14.095325491662,1.5376824726064675,0.335021622830091,-0.17779527843030501,1.553254102414438,0.9114290630506735,0.42151644915427666,1,1,2,1,1,0,4,1,1,4,1,1,4,1,0,5,1,7,5,1,7,5,5,7,8.738628,17.946552
N25A,3,4.0,167.5583166,73.30676351,LVD,2,-6.09531497955322,-6.80444383621216,0.472878931464702,0.0019233702898675,2.02381447484542,3.79867376741064,56.4836101138044,24.6585646298874,1409.47244529209,1410.10800716213,0.850719727964807,0.851103336046677,954.765640966969,906.878825534085,0.696231629290449,0.661311734711292,14.0523210054119,0.778703089009108,-0.5013410748248036,0.04955377684866298,0.777282741351575,0.7045466416902639,0.4291525285492109,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,2.1131587,6.2556796
N59A,3,1.0,201.7667308,98.48771822,HVL,2,-5.38559198379517,-5.87220287322998,0.0714812864322271,1.29534872340794,5.34761652359816,1.17291607281263,68.0509825865729,32.3672999170068,1458.34410688657,1399.35597390551,0.839995453624858,0.80601872392991,512.700040033987,1124.23678915413,0.352290453527705,0.772494358099496,13.8915505939812,1.3953613729637055,0.48137954878297773,-0.04959732121762207,1.3822785580507226,0.8328720265533903,0.3845638711506937,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,7,1,1,7,5,5,7,9.6863985,16.476109
NL_HGN,3,4.0,177.1189647,61.20471983,LVD,3,-5.26977491378784,-4.85973596572876,-0.0886813999557813,0.699149896250521,-0.610959930221764,3.81285448416654,59.2968488181231,20.0095360017818,1435.46372298655,1370.81205769999,0.855142585739251,0.816627929227786,1243.68634271622,938.623610951034,0.936907645532251,0.707094391224471,13.4545440146575,0.9510481973316028,0.6417460917050696,-0.08915985084664442,0.9244205335767088,0.7727935685269545,0.4475415853539612,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,8.471725,9.716236
O22A,4,4.0,268.6495128,66.84706186,LVD,3,-5.48516893386841,-6.46653890609741,-3.29254633201285,-2.7171172648253,0.0712906160033558,3.79011281885259,92.8834609547092,22.6979932772585,1496.39816030539,1467.53252482057,0.806249008785229,0.790696403459359,1283.96752977763,956.048512345007,0.951556963768008,0.708533976540272,14.8773343652823,2.6010244397488784,0.3434999491957951,-0.8805614198414536,2.6810649130645716,0.9327929396398328,0.24425520133543385,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,16.40678,39.857563
O36A,3,4.0,220.9812749,78.04071722,LVD,1,-5.35750389099121,-7.30561208724976,-2.74768977533948,-0.460282364030672,5.61985613205068,6.22073603646257,75.164282707781,26.0079104671005,1442.85242102488,1192.1690354722,0.812702905597343,0.67150266026738,381.038205003663,679.051495913201,0.274263857126214,0.488768002816646,10.3328095228276,1.741732523710469,0.5202718324503233,-0.7459738691885119,1.7543178285408556,0.7921945360502933,0.27108877391281194,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,20.822958,34.629566
TASO,4,1.0,236.654175,113.6229525,HVL,3,-5.74299097061157,-6.06984281539917,-4.27497968416539,-3.1364033102607,-2.73595031217406,-2.28801347873145,81.1121661044117,37.913994613312,1494.27967695253,1460.13259447924,0.827855776705002,0.808937725473264,1394.78772404206,1410.87917272921,0.926153867225805,0.936838760112358,14.7740885246891,2.024260197275,-0.013494306651088509,-1.1232368486795696,2.065403564013386,0.9272303051250161,0.33409034931138615,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,17.576729,34.94239
WUPA,2,1.0,171.9957939,122.8541385,HVL,6,-5.44330883026123,-5.68980407714844,0.0456135927118357,0.27332556498101,3.37512353827477,0.550208753899671,57.4205348572624,40.4556516978954,1407.09522444261,1400.3186105356,0.844214923919369,0.840149158863417,940.743881041111,1319.66785922295,0.613662022857867,0.860840090817319,13.9060286770704,0.8586953131708895,0.40146169957869865,-0.0559870204810835,0.8262857065183349,0.6983046239142893,0.4021072973445138,1,1,2,1,1,0,1,1,1,1,1,1,1,1,0,1,1,5,1,1,2,5,5,0,6.9113584,8.788116
XW_ADEN,4,4.0,249.6973844,35.0,LVD,4,-5.18414878845215,,-5.00249120064368,-3.08209716662075,,,85.410412934898,,1517.97191846055,1473.01328803998,0.830627588760904,0.806026423004092,,,,,14.9532393875491,2.259383727960748,0.7603086291879233,-1.3029428499662856,2.290210135921259,0.9894405085556722,0.3456148006836627,1,1,2,1,1,0,4,4,4,4,4,4,4,4,4,5,5,4,5,5,4,9,9,4,18.337046,37.165504
R45A,1,4.0,91.94258521,126.0,LVL,1,-6.70709991455078,-6.17126512527466,5.89157743402059,3.60087562127877,5.85106538997971,1.91970921046872,30.3888195281794,41.7445033308925,492.721393262699,884.197687120621,0.343195433033093,0.615870575679332,691.430852601952,1061.90011848996,0.448437512496942,0.688710730601411,2.68832578737731,-0.584384567913884,-1.3484513931152462,1.3880516810281538,-0.5875249692248061,-1.7026240526786636,-1.680997416406571,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,2,5,2,2,5,-30.421438,3.2455566
F22A,1,4.0,90.583516,71.61174716,LVD,2,-6.99237298965454,-6.92417001724243,4.66992363056688,3.28560275099929,5.24093341534658,4.1827730902274,30.3231023833886,24.0109134800511,625.132955929924,990.842538648076,0.436431071423282,0.691747998008955,431.926962957519,868.76438727471,0.315813036527555,0.635216466445072,5.75710343363591,-0.6088838411603513,-1.7434558327910987,1.0862852965754273,-0.5909621022277801,-1.3549427137344021,-1.2933486295766805,0,0,1,3,3,1,3,3,0,5,5,2,5,5,2,2,2,0,2,4,8,2,4,8,-29.797813,-2.747892
LRAL,1,4.0,91.79920493,176.75,LVL,2,-6.37932777404785,-5.37326383590698,6.05930251540177,4.57153515574052,0.831108006576007,2.08568064197866,30.4315211291593,59.2229689936851,432.850203783786,875.059916367889,0.301493329003551,0.609505840489584,1408.00246225841,1271.89514408549,0.838783207838803,0.757700584755672,2.3988654903581,-0.5869692138112589,-0.8946004622006357,1.4294822329957808,-0.5852915934067443,-1.8598315872995541,-1.8543835841255336,0,0,1,3,3,1,3,3,0,5,5,2,3,5,2,2,2,0,2,2,5,2,2,5,-29.305666,5.2121305
